Check_ID,Meal_Period,Item_Code,Item,Qty,Net_Revenue,Approved_Cost,Classic_CM
JUL26-02493,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02500,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02507,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02514,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02521,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02528,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02535,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02542,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02549,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02556,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02563,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02570,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02577,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02584,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02591,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02598,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02605,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02612,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02619,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02626,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02633,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02640,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02647,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02654,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02661,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02668,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02675,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02682,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02689,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02696,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02703,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02710,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02717,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02724,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02731,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02738,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02745,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02752,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02759,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02766,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02773,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02780,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02787,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02794,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02801,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02808,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02815,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02822,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02829,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02836,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02843,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02850,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02857,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02864,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02871,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02878,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02885,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02892,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02899,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02906,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02913,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02920,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02927,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02934,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02941,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02948,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02955,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02962,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02969,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02976,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02983,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02990,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-02997,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03004,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03011,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03018,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03025,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03032,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03039,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03046,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03053,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03060,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03067,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03074,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03081,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03088,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03095,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03102,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03109,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03116,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03123,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03130,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03137,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03144,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03151,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03158,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03165,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03172,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03179,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03186,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03193,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03200,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03207,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03214,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03221,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03228,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03235,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03242,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03249,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03256,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03263,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03270,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03277,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03284,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03291,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03298,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03305,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03312,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03319,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03326,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03333,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03340,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03347,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03354,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03361,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03368,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03375,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03382,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03389,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03396,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03403,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03410,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03417,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03424,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03431,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03438,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03445,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03452,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03459,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03466,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03473,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03480,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03487,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03494,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03501,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03508,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03515,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03522,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03529,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03536,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03543,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03550,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03557,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03564,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03571,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03578,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03585,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03592,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03599,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03606,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03613,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03620,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03627,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03634,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03641,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03648,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03655,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03662,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03669,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03676,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03683,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03690,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03697,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03704,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03711,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03718,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03725,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03732,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03739,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03746,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03753,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03760,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03767,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03774,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03781,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03788,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03795,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03802,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03809,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03816,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03823,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03830,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03837,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03844,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03851,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03858,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03865,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03872,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03879,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03886,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03893,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03900,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03907,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03914,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03921,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03928,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03935,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03942,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03949,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03956,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03963,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03970,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03977,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03984,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03991,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-03998,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04005,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04012,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04019,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04026,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04033,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04040,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04047,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04054,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04061,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04068,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04075,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04082,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04089,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04096,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04103,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04110,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04117,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04124,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04131,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04138,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04145,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04152,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04159,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04166,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04173,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04180,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04187,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04194,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04201,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04208,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04215,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04222,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04229,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04236,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04243,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04250,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04257,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04264,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04271,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04278,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04285,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04292,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04299,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04306,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04313,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04320,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04327,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04334,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04341,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04348,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04355,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04362,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04369,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04376,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04383,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04390,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04397,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04404,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04411,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04418,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04425,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04432,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04439,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04446,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04453,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04460,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04467,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04474,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04481,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04488,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04495,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04502,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04509,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04516,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04523,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04530,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04537,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04544,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04551,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04558,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04565,Dinner,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04572,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04579,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04586,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04593,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04600,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04607,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04614,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04621,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04628,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04635,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04642,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04649,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04656,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04663,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04670,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04677,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04684,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04691,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04698,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04705,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04712,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04719,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04726,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04733,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04740,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04747,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04754,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04761,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04768,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04775,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04782,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04789,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04796,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04803,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04810,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04817,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04824,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04831,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04838,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04845,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04852,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04859,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04866,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04873,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04880,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04887,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04894,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04901,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04908,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04915,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04922,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
JUL26-04929,Delivery / Takeaway,F01,Ribeye Steak,1,45.0,17.0,28.0
